1000 1 200
118.75 128.125 6.25 3.125
143.75 190.625 6.25 3.125
18.75 140.625 6.25 3.125
43.75 143.75 6.25 6.25
59.375 68.75 3.125 6.25
168.75 193.75 6.25 3.125
43.75 140.625 6.25 3.125
31.25 193.75 6.25 3.125
18.75 53.125 6.25 3.125
143.75 159.375 6.25 3.125
6.25 21.875 6.25 3.125
165.625 18.75 3.125 6.25
6.25 50 6.25 3.125
6.25 28.125 6.25 3.125
84.375 93.75 3.125 6.25
87.5 3.125 6.25 3.125
184.375 31.25 3.125 6.25
150 187.5 6.25 3.125
181.25 168.75 3.125 6.25
25 21.875 6.25 3.125
12.5 87.5 6.25 6.25
0 175 6.25 3.125
12.5 62.5 6.25 6.25
12.5 118.75 6.25 3.125
131.25 156.25 6.25 3.125
62.5 168.75 6.25 3.125
162.5 106.25 6.25 3.125
190.625 12.5 3.125 6.25
0 21.875 6.25 3.125
81.25 171.875 6.25 3.125
175 125 3.125 6.25
93.75 156.25 6.25 3.125
109.375 87.5 3.125 6.25
0 81.25 6.25 3.125
131.25 150 6.25 3.125
43.75 93.75 3.125 6.25
118.75 112.5 6.25 3.125
18.75 146.875 6.25 3.125
6.25 25 6.25 3.125
168.75 178.125 6.25 3.125
18.75 178.125 6.25 3.125
131.25 171.875 6.25 3.125
59.375 87.5 3.125 6.25
18.75 184.375 6.25 3.125
62.5 134.375 6.25 3.125
6.25 78.125 6.25 3.125
187.5 190.625 6.25 3.125
193.75 187.5 6.25 3.125
106.25 87.5 3.125 6.25
0 31.25 6.25 3.125
40.625 37.5 3.125 6.25
156.25 153.125 6.25 3.125
59.375 18.75 3.125 6.25
184.375 168.75 3.125 6.25
106.25 196.875 6.25 3.125
62.5 171.875 6.25 3.125
125 162.5 6.25 3.125
187.5 106.25 6.25 3.125
25 25 6.25 6.25
100 196.875 6.25 3.125
156.25 118.75 6.25 3.125
100 190.625 6.25 3.125
178.125 125 3.125 6.25
12.5 193.75 6.25 3.125
